"Mod name","Registry name","Item ID","Display name"
"Botania","botania:quartz_dark",2527,"Smokey Quartz"
"Botania","botania:quartz_elven",2532,"Elven Quartz"
"Botania","botania:quartz_lavender",2530,"Lavender Quartz"
"Botania","botania:quartz_mana",2528,"Mana Quartz"
"Botania","botania:quartz_red",2531,"Redquartz"
"Botania","botania:quartz_sunny",2533,"Sunny Quartz"
"Botania","botania:rafflowsia",3219,"Rafflowsia"
"Botania","botania:rainbow_rod",2594,"Rod of the Bifrost"
"Botania","botania:rannuncarpus",3255,"Rannuncarpus"
"Botania","botania:rannuncarpus_chibi",3256,"Rannuncarpus Petite"
"Botania","botania:reach_ring",2671,"Ring of Far Reach"
"Botania","botania:record_gaia_1",2728,"Scathed Music Disc"
"Botania","botania:record_gaia_2",2729,"Scathed Music Disc"
"Botania","botania:red_double_flower",2870,"Tall Mystical Red Flower"
"Botania","botania:red_floating_flower",2822,"Floating Red Flower"
"Botania","botania:red_mushroom",2854,"Red Shimmering Mushroom"
"Botania","botania:red_mystical_flower",2790,"Mystical Red Flower"
"Botania","botania:red_pavement",3172,"Red Portuguese Pavement"
"Botania","botania:red_pavement_slab",3178,"Red Portuguese Pavement Slab"
"Botania","botania:red_pavement_stairs",3184,"Red Portuguese Pavement Stairs"
"Botania","botania:red_petal",2503,"Mystical Red Petal"
"Botania","botania:red_petal_block",2838,"Red Petal Block"
"Botania","botania:red_quartz",3057,"Block of Redquartz"
"Botania","botania:red_quartz_pillar",3058,"Pillar Redquartz Block"
"Botania","botania:red_quartz_slab",3060,"Redquartz Slab"
"Botania","botania:red_quartz_stairs",3061,"Redquartz Stairs"
"Botania","botania:red_shiny_flower",2806,"Glimmering Red Flower"
"Botania","botania:red_string",2515,"Red String"
"Botania","botania:red_string_comparator",2952,"Red Stringed Comparator"
"Botania","botania:red_string_container",2949,"Red Stringed Container"
"Botania","botania:red_string_dispenser",2950,"Red Stringed Dispenser"
"Botania","botania:red_string_fertilizer",2951,"Red Stringed Nutrifier"
"Botania","botania:red_string_interceptor",2954,"Red Stringed Interceptor"
"Botania","botania:red_string_relay",2953,"Red Stringed Spoofer"
"Botania","botania:redstone_root",2511,"Redstone Root"
"Botania","botania:redstone_spreader",2900,"Pulse Mana Spreader"
"Botania","botania:root",2979,"Living Root"
"Botania","botania:rosa_arcana",3203,"Rosa Arcana"
"Botania","botania:rune_air",2562,"Rune of Air"
"Botania","botania:rune_autumn",2565,"Rune of Autumn"
"Botania","botania:rune_earth",2561,"Rune of Earth"
"Botania","botania:rune_envy",2573,"Rune of Envy"
"Botania","botania:rune_fire",2560,"Rune of Fire"
"Botania","botania:rune_gluttony",2569,"Rune of Gluttony"
"Botania","botania:rune_greed",2570,"Rune of Greed"
"Botania","botania:rune_lust",2568,"Rune of Lust"
"Botania","botania:rune_mana",2567,"Rune of Mana"
"Botania","botania:rune_pride",2574,"Rune of Pride"
"Botania","botania:rune_sloth",2571,"Rune of Sloth"
"Botania","botania:rune_spring",2563,"Rune of Spring"
"Botania","botania:rune_summer",2564,"Rune of Summer"
"Botania","botania:rune_water",2559,"Rune of Water"
"Botania","botania:rune_winter",2566,"Rune of Winter"
"Botania","botania:rune_wrath",2572,"Rune of Wrath"
"Botania","botania:runic_altar",2917,"Runic Altar"
"Botania","botania:scorched_grass",3008,"Scorched Grass"
"Botania","botania:scorched_seeds",2581,"Scorched Pasture Seeds"
"Botania","botania:sextant",2657,"Worldshaper's Sextant"
"Botania","botania:shimmerrock",3003,"Shimmerrock"
"Botania","botania:shimmerrock_slab",3186,"Shimmerrock Slab"
"Botania","botania:shimmerrock_stairs",3187,"Shimmerrock Stairs"
"Botania","botania:shimmerwood_planks",3004,"Shimmerwood Planks"
"Botania","botania:shimmerwood_planks_slab",3188,"Shimmerwood Plank Slab"
"Botania","botania:shimmerwood_planks_stairs",3189,"Shimmerwood Plank Stairs"
"Botania","botania:shulk_me_not",3221,"Shulk Me Not"
"Botania","botania:skydirt_rod",2585,"Rod of the Highlands"
"Botania","botania:slime_bottle",2656,"Slime in a Bottle"
"Botania","botania:slingshot",2644,"Livingwood Slingshot"
"Botania","botania:smelt_rod",2592,"Rod of the Molten Core"
"Botania","botania:solegnolia",3285,"Solegnolia"
"Botania","botania:solegnolia_chibi",3286,"Solegnolia Petite"
"Botania","botania:spark",2697,"Spark"
"Botania","botania:spark_changer",2938,"Spark Tinkerer"
"Botania","botania:spark_upgrade_dispersive",2698,"Spark Augment: Dispersive"
"Botania","botania:spark_upgrade_dominant",2699,"Spark Augment: Dominant"
"Botania","botania:spark_upgrade_isolated",2701,"Spark Augment: Isolated"
"Botania","botania:spark_upgrade_recessive",2700,"Spark Augment: Recessive"
"Botania","botania:spawner_claw",2934,"Life Imbuer"
"Botania","botania:spawner_mover",2646,"Life Aggregator"
"Botania","botania:spectral_platform",2945,"Spectral Platform"
"Botania","botania:spectranthemum",3273,"Spectranthemum"
"Botania","botania:spectrolus",3215,"Spectrolus"
"Botania","botania:speed_up_belt",2674,"Planestrider's Sash"
"Botania","botania:spell_cloth",2650,"Spellbinding Cloth"
"Botania","botania:star_sword",2624,"Starcaller"
"Botania","botania:starfield",2984,"Starfield Creator"
"Botania","botania:sunny_quartz",3067,"Block of Sunny Quartz"
"Botania","botania:sunny_quartz_pillar",3068,"Pillar Sunny Quartz Block"
"Botania","botania:sunny_quartz_slab",3070,"Sunny Quartz Slab"
"Botania","botania:sunny_quartz_stairs",3071,"Sunny Quartz Stairs"
"Botania","botania:super_cloud_pendant",2680,"Nimbus Amulet"
"Botania","botania:super_lava_pendant",2678,"Crimson Pendant"
"Botania","botania:super_travel_belt",2673,"Globetrotter's Sash"
"Botania","botania:swap_ring",2667,"Ring of Correction"
"Botania","botania:tangleberrie",3251,"Tangleberrie"
"Botania","botania:temperance_stone",2653,"Stone of Temperance"
"Botania","botania:terra_axe",2622,"Terra Truncator"
"Botania","botania:terra_pick",2621,"Terra Shatterer"
"Botania","botania:terra_plate",2920,"Terrestrial Agglomeration Plate"
"Botania","botania:terra_sword",2623,"Terra Blade"
"Botania","botania:terraform_rod",2586,"Rod of the Terra Firma"
"Botania","botania:terrasteel_block",2910,"Block of Terrasteel"
"Botania","botania:terrasteel_boots",2620,"Terrasteel Boots"
"Botania","botania:terrasteel_chestplate",2618,"Terrasteel Chestplate"
"Botania","botania:terrasteel_helmet",2617,"Terrasteel Helmet"
"Botania","botania:terrasteel_ingot",2509,"Terrasteel Ingot"
"Botania","botania:terrasteel_leggings",2619,"Terrasteel Leggings"
"Botania","botania:terrasteel_nugget",2521,"Terrasteel Nugget"
"Botania","botania:teru_teru_bozu",2977,"Teru Teru Bozu"
"Botania","botania:thermalily",3201,"Thermalily"
"Botania","botania:third_eye",2685,"Third Eye"
"Botania","botania:thor_ring",2725,"Ring of Thor"
"Botania","botania:thorn_chakram",2634,"Thorn Chakram"
"Botania","botania:thunder_sword",2625,"Thundercaller"
"Botania","botania:tigerseye",3233,"Tigerseye"
"Botania","botania:tiny_planet",2687,"Tiny Planet"
"Botania","botania:tiny_planet_block",2930,"Tiny Planet"
"Botania","botania:tiny_potato",2947,"Tiny Potato"
"Botania","botania:toggle_light_relay",2973,"Toggle Luminizer"
"Botania","botania:tornado_rod",2589,"Rod of the Skies"
"Botania","botania:travel_belt",2672,"Soujourner's Sash"
"Botania","botania:turntable",2929,"Spreader Turntable"
"Botania","botania:twig_wand",2485,"Wand of the Forest"
"Botania","botania:unholy_cloak",2682,"Cloak of Sin"
"Botania","botania:vial",2737,"Managlass Vial"
"Botania","botania:vinculotus",3271,"Vinculotus"
"Botania","botania:vine_ball",2643,"Vine Ball"
"Botania","botania:virus_necrodermal",2695,"Necrodermal Virus"
"Botania","botania:virus_nullodermal",2696,"Nullodermal Virus"
"Botania","botania:vivid_grass",3007,"Vivid Grass"
"Botania","botania:vivid_seeds",2580,"Vivid Pasture Seeds"
"Botania","botania:water_bowl",2654,"Bowl of Water"
"Botania","botania:water_ring",2666,"Ring of Chordata"
"Botania","botania:water_rod",2588,"Rod of the Seas"
"Botania","botania:white_double_flower",2856,"Tall Mystical White Flower"
"Botania","botania:white_floating_flower",2808,"Floating White Flower"
"Botania","botania:white_mushroom",2840,"White Shimmering Mushroom"
"Botania","botania:white_mystical_flower",2776,"Mystical White Flower"
"Botania","botania:white_pavement",3168,"White Portuguese Pavement"
"Botania","botania:white_pavement_slab",3174,"White Portuguese Pavement Slab"
"Botania","botania:white_pavement_stairs",3180,"White Portuguese Pavement Stairs"
"Botania","botania:white_petal",2489,"Mystical White Petal"
"Botania","botania:white_petal_block",2824,"White Petal Block"
"Botania","botania:white_shiny_flower",2792,"Glimmering White Flower"
"Botania","botania:world_seed",2706,"World Seed"
"Botania","botania:yellow_double_flower",2860,"Tall Mystical Yellow Flower"
"Botania","botania:yellow_floating_flower",2812,"Floating Yellow Flower"
"Botania","botania:yellow_mushroom",2844,"Yellow Shimmering Mushroom"
"Botania","botania:yellow_mystical_flower",2780,"Mystical Yellow Flower"
"Botania","botania:yellow_pavement",3171,"Yellow Portuguese Pavement"
"Botania","botania:yellow_pavement_slab",3177,"Yellow Portuguese Pavement Slab"
"Botania","botania:yellow_pavement_stairs",3183,"Yellow Portuguese Pavement Stairs"
"Botania","botania:yellow_petal",2493,"Mystical Yellow Petal"
"Botania","botania:yellow_petal_block",2828,"Yellow Petal Block"
"Botania","botania:yellow_shiny_flower",2796,"Glimmering Yellow Flower"
"Bountiful","bountiful:bounty",3294,"Bounty"
"Bountiful","bountiful:bountyboard",3295,"Bounty Board"
"Bountiful","bountiful:decree",3296,"Decree"
"CoFH Core","cofh_core:ectoplasm",1753,"Ectoplasm"
"Create","create:acacia_window",1264,"Acacia Window"
"Create","create:acacia_window_pane",1273,"Acacia Window Pane"
"Create","create:adjustable_chain_gearshift",1054,"Adjustable Chain Gearshift"
"Create","create:adjustable_crate",1162,"Adjustable Crate"
"Create","create:adjustable_pulse_repeater",1169,"Adjustable Pulse Repeater"
"Create","create:adjustable_repeater",1168,"Adjustable Repeater"
"Create","create:analog_lever",1166,"Analog Lever"
"Create","create:andesite_alloy",1198,"Andesite Alloy"
"Create","create:andesite_bricks",1322,"Andesite Bricks"
"Create","create:andesite_bricks_slab",1324,"Andesite Bricks Slab"
"Create","create:andesite_bricks_stairs",1323,"Andesite Bricks Stairs"
"Create","create:andesite_bricks_wall",1325,"Andesite Bricks Wall"
"Create","create:andesite_casing",1145,"Andesite Casing"
"Create","create:andesite_cobblestone",1318,"Andesite Cobblestone"
"Create","create:andesite_cobblestone_slab",1320,"Andesite Cobblestone Slab"
"Create","create:andesite_cobblestone_stairs",1319,"Andesite Cobblestone Stairs"
"Create","create:andesite_cobblestone_wall",1321,"Andesite Cobblestone Wall"
"Create","create:andesite_encased_shaft",1048,"Andesite Encased Shaft"
"Create","create:andesite_funnel",1156,"Andesite Funnel"
"Create","create:andesite_pillar",1330,"Andesite Pillar"
"Create","create:andesite_tunnel",1158,"Andesite Tunnel"
"Create","create:attribute_filter",1240,"Attribute Filter"
"Create","create:bar_of_chocolate",1193,"Bar of Chocolate"
"Create","create:basin",1067,"Basin"
"Create","create:belt_connector",1227,"Mechanical Belt"
"Create","create:birch_window",1262,"Birch Window"
"Create","create:birch_window_pane",1271,"Birch Window Pane"
"Create","create:black_seat",1142,"Black Seat"
"Create","create:black_valve_handle",1097,"Black Valve Handle"
"Create","create:blaze_burner",1068,"Blaze Burner"
"Create","create:blaze_cake",1192,"Blaze Cake"
"Create","create:blaze_cake_base",1191,"Blaze Cake Base"
"Create","create:blue_seat",1138,"Blue Seat"
"Create","create:blue_valve_handle",1093,"Blue Valve Handle"
"Create","create:brass_block",1178,"Block of Brass"
"Create","create:brass_casing",1146,"Brass Casing"
"Create","create:brass_encased_shaft",1049,"Brass Encased Shaft"
"Create","create:brass_funnel",1157,"Brass Funnel"
"Create","create:brass_hand",1187,"Brass Hand"
"Create","create:brass_ingot",1201,"Brass Ingot"
"Create","create:brass_nugget",1207,"Brass Nugget"
"Create","create:brass_sheet",1209,"Brass Sheet"
"Create","create:brass_tunnel",1159,"Brass Tunnel"
"Create","create:brown_seat",1139,"Brown Seat"
"Create","create:brown_valve_handle",1094,"Brown Valve Handle"
"Create","create:builders_tea",1197,"Builder's Tea"
"Create","create:cart_assembler",1113,"Cart Assembler"
"Create","create:chest_minecart_contraption",1238,"Minecart Contraption"
"Create","create:chiseled_dark_scoria",1493,"Chiseled Dark Scoria"
"Create","create:chiseled_dolomite",1414,"Chiseled Dolomite"
"Create","create:chiseled_gabbro",1440,"Chiseled Gabbro"
"Create","create:chiseled_limestone",1362,"Chiseled Limestone"
"Create","create:chiseled_scoria",1467,"Chiseled Scoria"
"Create","create:chiseled_weathered_limestone",1388,"Chiseled Weathered Limestone"
"Create","create:chocolate_bucket",1251,"Chocolate Bucket"
"Create","create:chocolate_glazed_berries",1195,"Chocolate Glazed Berries"
"Create","create:chromatic_compound",1202,"Chromatic Compound"
"Create","create:chute",1071,"Chute"
"Create","create:cinder_flour",1181,"Cinder Flour"
"Create","create:clockwork_bearing",1111,"Clockwork Bearing"
"Create","create:clutch",1051,"Clutch"
"Create","create:cogwheel",1046,"Cogwheel"
"Create","create:content_observer",1160,"Content Observer"
"Create","create:controller_rail",1115,"Controller Rail"
"Create","create:copper_block",1174,"Block of Copper"
"Create","create:copper_casing",1147,"Copper Casing"
"Create","create:copper_ingot",1199,"Copper Ingot"
"Create","create:copper_nugget",1205,"Copper Nugget"
"Create","create:copper_ore",1172,"Copper Ore"
"Create","create:copper_sheet",1208,"Copper Sheet"
"Create","create:copper_shingles",1175,"Copper Shingles"
"Create","create:copper_tiles",1176,"Copper Tiles"
"Create","create:copper_valve_handle",1081,"Copper Valve Handle"
"Create","create:crafter_slot_cover",1188,"Crafter Slot Cover"
"Create","create:creative_crate",1163,"Creative Crate"
"Create","create:creative_fluid_tank",1099,"Creative Fluid Tank"
"Create","create:creative_motor",1055,"Creative Motor"
"Create","create:crimson_window",1266,"Crimson Window"
"Create","create:crimson_window_pane",1275,"Crimson Window Pane"
"Create","create:crushed_aluminum_ore",1224,"Crushed Aluminum Ore"
"Create","create:crushed_brass",1217,"Crushed Brass"
"Create","create:crushed_copper_ore",1215,"Crushed Copper Ore"
"Create","create:crushed_gold_ore",1214,"Crushed Gold Ore"
"Create","create:crushed_iron_ore",1213,"Crushed Iron Ore"
"Create","create:crushed_lead_ore",1222,"Crushed Lead Ore"
"Create","create:crushed_nickel_ore",1226,"Crushed Nickel Ore"
"Create","create:crushed_osmium_ore",1218,"Crushed Osmium Ore"
"Create","create:crushed_platinum_ore",1219,"Crushed Platinum Ore"
"Create","create:crushed_quicksilver_ore",1223,"Crushed Quicksilver Ore"
"Create","create:crushed_silver_ore",1220,"Crushed Silver Ore"
"Create","create:crushed_tin_ore",1221,"Crushed Tin Ore"
"Create","create:crushed_uranium_ore",1225,"Crushed Uranium Ore"
"Create","create:crushed_zinc_ore",1216,"Crushed Zinc Ore"
"Create","create:crushing_wheel",1064,"Crushing Wheel"
"Create","create:cuckoo_clock",1061,"Cuckoo Clock"
"Create","create:cyan_seat",1136,"Cyan Seat"
"Create","create:cyan_valve_handle",1091,"Cyan Valve Handle"
"Create","create:dark_oak_window",1265,"Dark Oak Window"
"Create","create:dark_oak_window_pane",1274,"Dark Oak Window Pane"
"Create","create:dark_scoria",1470,"Dark Scoria"
"Create","create:dark_scoria_bricks",1479,"Dark Scoria Bricks"
"Create","create:dark_scoria_bricks_slab",1481,"Dark Scoria Bricks Slab"
"Create","create:dark_scoria_bricks_stairs",1480,"Dark Scoria Bricks Stairs"
"Create","create:dark_scoria_bricks_wall",1482,"Dark Scoria Bricks Wall"
"Create","create:dark_scoria_cobblestone",1471,"Dark Scoria Cobblestone"
"Create","create:dark_scoria_cobblestone_slab",1473,"Dark Scoria Cobblestone Slab"
"Create","create:dark_scoria_cobblestone_stairs",1472,"Dark Scoria Cobblestone Stairs"
"Create","create:dark_scoria_cobblestone_wall",1474,"Dark Scoria Cobblestone Wall"
"Create","create:dark_scoria_pillar",1487,"Dark Scoria Pillar"
"Create","create:deforester",1244,"Deforester"
"Create","create:deployer",1122,"Deployer"
"Create","create:depot",1069,"Depot"
"Create","create:diorite_bricks",1302,"Diorite Bricks"
"Create","create:diorite_bricks_slab",1304,"Diorite Bricks Slab"
"Create","create:diorite_bricks_stairs",1303,"Diorite Bricks Stairs"
"Create","create:diorite_bricks_wall",1305,"Diorite Bricks Wall"
"Create","create:diorite_cobblestone",1298,"Diorite Cobblestone"
"Create","create:diorite_cobblestone_slab",1300,"Diorite Cobblestone Slab"
"Create","create:diorite_cobblestone_stairs",1299,"Diorite Cobblestone Stairs"
"Create","create:diorite_cobblestone_wall",1301,"Diorite Cobblestone Wall"
"Create","create:diorite_pillar",1310,"Diorite Pillar"
"Create","create:dolomite",1391,"Dolomite"
"Create","create:dolomite_bricks",1400,"Dolomite Bricks"
"Create","create:dolomite_bricks_slab",1402,"Dolomite Bricks Slab"
"Create","create:dolomite_bricks_stairs",1401,"Dolomite Bricks Stairs"
"Create","create:dolomite_bricks_wall",1403,"Dolomite Bricks Wall"
"Create","create:dolomite_cobblestone",1392,"Dolomite Cobblestone"
"Create","create:dolomite_cobblestone_slab",1394,"Dolomite Cobblestone Slab"
"Create","create:dolomite_cobblestone_stairs",1393,"Dolomite Cobblestone Stairs"
"Create","create:dolomite_cobblestone_wall",1395,"Dolomite Cobblestone Wall"
"Create","create:dolomite_pillar",1408,"Dolomite Pillar"
"Create","create:dough",1180,"Dough"
"Create","create:electron_tube",1189,"Electron Tube"
"Create","create:empty_blaze_burner",1229,"Empty Blaze Burner"
"Create","create:empty_schematic",1247,"Empty Schematic"
"Create","create:encased_chain_drive",1053,"Encased Chain Drive"
"Create","create:encased_fan",1057,"Encased Fan"
"Create","create:extendo_grip",1246,"Extendo Grip"
"Create","create:fancy_andesite_bricks",1326,"Fancy Andesite Bricks"
"Create","create:fancy_andesite_bricks_slab",1328,"Fancy Andesite Bricks Slab"
"Create","create:fancy_andesite_bricks_stairs",1327,"Fancy Andesite Bricks Stairs"
"Create","create:fancy_andesite_bricks_wall",1329,"Fancy Andesite Bricks Wall"
"Create","create:fancy_dark_scoria_bricks",1483,"Fancy Dark Scoria Bricks"
"Create","create:fancy_dark_scoria_bricks_slab",1485,"Fancy Dark Scoria Bricks Slab"
"Create","create:fancy_dark_scoria_bricks_stairs",1484,"Fancy Dark Scoria Bricks Stairs"
"Create","create:fancy_dark_scoria_bricks_wall",1486,"Fancy Dark Scoria Bricks Wall"
"Create","create:fancy_diorite_bricks",1306,"Fancy Diorite Bricks"
"Create","create:fancy_diorite_bricks_slab",1308,"Fancy Diorite Bricks Slab"
"Create","create:fancy_diorite_bricks_stairs",1307,"Fancy Diorite Bricks Stairs"
"Create","create:fancy_diorite_bricks_wall",1309,"Fancy Diorite Bricks Wall"
"Create","create:fancy_dolomite_bricks",1404,"Fancy Dolomite Bricks"
"Create","create:fancy_dolomite_bricks_slab",1406,"Fancy Dolomite Bricks Slab"
"Create","create:fancy_dolomite_bricks_stairs",1405,"Fancy Dolomite Bricks Stairs"
"Create","create:fancy_dolomite_bricks_wall",1407,"Fancy Dolomite Bricks Wall"
"Create","create:fancy_gabbro_bricks",1430,"Fancy Gabbro Bricks"
"Create","create:fancy_gabbro_bricks_slab",1432,"Fancy Gabbro Bricks Slab"
"Create","create:fancy_gabbro_bricks_stairs",1431,"Fancy Gabbro Bricks Stairs"
"Create","create:fancy_gabbro_bricks_wall",1433,"Fancy Gabbro Bricks Wall"
"Create","create:fancy_granite_bricks",1286,"Fancy Granite Bricks"
"Create","create:fancy_granite_bricks_slab",1288,"Fancy Granite Bricks Slab"
"Create","create:fancy_granite_bricks_stairs",1287,"Fancy Granite Bricks Stairs"
"Create","create:fancy_granite_bricks_wall",1289,"Fancy Granite Bricks Wall"
"Create","create:fancy_limestone_bricks",1352,"Fancy Limestone Bricks"
"Create","create:fancy_limestone_bricks_slab",1354,"Fancy Limestone Bricks Slab"
"Create","create:fancy_limestone_bricks_stairs",1353,"Fancy Limestone Bricks Stairs"
"Create","create:fancy_limestone_bricks_wall",1355,"Fancy Limestone Bricks Wall"
"Create","create:fancy_scoria_bricks",1457,"Fancy Scoria Bricks"
"Create","create:fancy_scoria_bricks_slab",1459,"Fancy Scoria Bricks Slab"
"Create","create:fancy_scoria_bricks_stairs",1458,"Fancy Scoria Bricks Stairs"
"Create","create:fancy_scoria_bricks_wall",1460,"Fancy Scoria Bricks Wall"
"Create","create:fancy_weathered_limestone_bricks",1378,"Fancy Weathered Limestone Bricks"
"Create","create:fancy_weathered_limestone_bricks_slab",1380,"Fancy Weathered Limestone Bricks Slab"
"Create","create:fancy_weathered_limestone_bricks_stairs",1379,"Fancy Weathered Limestone Bricks Stairs"
"Create","create:fancy_weathered_limestone_bricks_wall",1381,"Fancy Weathered Limestone Bricks Wall"
"Create","create:filter",1239,"Filter"
"Create","create:fluid_pipe",1077,"Fluid Pipe"
"Create","create:fluid_tank",1098,"Fluid Tank"
"Create","create:fluid_valve",1080,"Fluid Valve"
"Create","create:flywheel",1152,"Flywheel"
"Create","create:framed_glass",1253,"Framed Glass"
"Create","create:framed_glass_pane",1257,"Framed Glass Pane"
"Create","create:furnace_engine",1153,"Furnace Engine"
"Create","create:furnace_minecart_contraption",1237,"Minecart Contraption"
"Create","create:gabbro",1417,"Gabbro"
"Create","create:gabbro_bricks",1426,"Gabbro Bricks"
"Create","create:gabbro_bricks_slab",1428,"Gabbro Bricks Slab"
"Create","create:gabbro_bricks_stairs",1427,"Gabbro Bricks Stairs"
"Create","create:gabbro_bricks_wall",1429,"Gabbro Bricks Wall"
"Create","create:gabbro_cobblestone",1418,"Gabbro Cobblestone"
"Create","create:gabbro_cobblestone_slab",1420,"Gabbro Cobblestone Slab"
"Create","create:gabbro_cobblestone_stairs",1419,"Gabbro Cobblestone Stairs"
"Create","create:gabbro_cobblestone_wall",1421,"Gabbro Cobblestone Wall"
"Create","create:gabbro_pillar",1434,"Gabbro Pillar"
"Create","create:gantry_carriage",1107,"Gantry Carriage"
"Create","create:gantry_shaft",1108,"Gantry Shaft"
"Create","create:gearbox",1050,"Gearbox"
"Create","create:gearshift",1052,"Gearshift"
"Create","create:goggles",1230,"Engineer's Goggles"
"Create","create:golden_sheet",1211,"Golden Sheet"
"Create","create:granite_bricks",1282,"Granite Bricks"
"Create","create:granite_bricks_slab",1284,"Granite Bricks Slab"
"Create","create:granite_bricks_stairs",1283,"Granite Bricks Stairs"
"Create","create:granite_bricks_wall",1285,"Granite Bricks Wall"
"Create","create:granite_cobblestone",1278,"Granite Cobblestone"
"Create","create:granite_cobblestone_slab",1280,"Granite Cobblestone Slab"
"Create","create:granite_cobblestone_stairs",1279,"Granite Cobblestone Stairs"
"Create","create:granite_cobblestone_wall",1281,"Granite Cobblestone Wall"
"Create","create:granite_pillar",1290,"Granite Pillar"
"Create","create:gray_seat",1134,"Gray Seat"
"Create","create:gray_valve_handle",1089,"Gray Valve Handle"
"Create","create:green_seat",1140,"Green Seat"
"Create","create:green_valve_handle",1095,"Green Valve Handle"
"Create","create:hand_crank",1060,"Hand Crank"
"Create","create:handheld_blockzapper",1242,"Handheld Blockzapper"
"Create","create:handheld_worldshaper",1243,"Handheld Worldshaper"
"Create","create:honey_bucket",1250,"Honey Bucket"
"Create","create:honeyed_apple",1196,"Honeyed Apple"
"Create","create:horizontal_framed_glass",1254,"Horizontal Framed Glass"
"Create","create:horizontal_framed_glass_pane",1258,"Horizontal Framed Glass Pane"
"Create","create:hose_pulley",1100,"Hose Pulley"
"Create","create:integrated_circuit",1190,"Integrated Circuit"
"Create","create:iron_sheet",1210,"Iron Sheet"
"Create","create:item_drain",1101,"Item Drain"
"Create","create:jungle_window",1263,"Jungle Window"
"Create","create:jungle_window_pane",1272,"Jungle Window Pane"
"Create","create:lapis_sheet",1212,"Lapis Sheet"
"Create","create:large_cogwheel",1047,"Large Cogwheel"
"Create","create:layered_andesite",1335,"Layered Andesite"
"Create","create:layered_dark_scoria",1492,"Layered Dark Scoria"
"Create","create:layered_diorite",1315,"Layered Diorite"
"Create","create:layered_dolomite",1413,"Layered Dolomite"
"Create","create:layered_gabbro",1439,"Layered Gabbro"
"Create","create:layered_granite",1295,"Layered Granite"
"Create","create:layered_limestone",1361,"Layered Limestone"
"Create","create:layered_scoria",1466,"Layered Scoria"
"Create","create:layered_weathered_limestone",1387,"Layered Weathered Limestone"
"Create","create:light_blue_seat",1130,"Light Blue Seat"
"Create","create:light_blue_valve_handle",1085,"Light Blue Valve Handle"
"Create","create:light_gray_seat",1135,"Light Gray Seat"
"Create","create:light_gray_valve_handle",1090,"Light Gray Valve Handle"
"Create","create:lime_seat",1132,"Lime Seat"
"Create","create:lime_valve_handle",1087,"Lime Valve Handle"
"Create","create:limesand",1338,"Limesand"
"Create","create:limestone",1339,"Limestone"
"Create","create:limestone_bricks",1348,"Limestone Bricks"
"Create","create:limestone_bricks_slab",1350,"Limestone Bricks Slab"
"Create","create:limestone_bricks_stairs",1349,"Limestone Bricks Stairs"
"Create","create:limestone_bricks_wall",1351,"Limestone Bricks Wall"
"Create","create:limestone_cobblestone",1340,"Limestone Cobblestone"
"Create","create:limestone_cobblestone_slab",1342,"Limestone Cobblestone Slab"
"Create","create:limestone_cobblestone_stairs",1341,"Limestone Cobblestone Stairs"
"Create","create:limestone_cobblestone_wall",1343,"Limestone Cobblestone Wall"
"Create","create:limestone_pillar",1356,"Limestone Pillar"
"Create","create:linear_chassis",1116,"Linear Chassis"
"Create","create:magenta_seat",1129,"Magenta Seat"
"Create","create:magenta_valve_handle",1084,"Magenta Valve Handle"
"Create","create:mechanical_arm",1155,"Mechanical Arm"
"Create","create:mechanical_bearing",1110,"Mechanical Bearing"
"Create","create:mechanical_crafter",1150,"Mechanical Crafter"
"Create","create:mechanical_drill",1120,"Mechanical Drill"
"Create","create:mechanical_harvester",1125,"Mechanical Harvester"
"Create","create:mechanical_mixer",1066,"Mechanical Mixer"
"Create","create:mechanical_piston",1104,"Mechanical Piston"
"Create","create:mechanical_plough",1126,"Mechanical Plough"
"Create","create:mechanical_press",1065,"Mechanical Press"
"Create","create:mechanical_pump",1078,"Mechanical Pump"
"Create","create:mechanical_saw",1121,"Mechanical Saw"
"Create","create:metal_bracket",1076,"Metal Bracket"
"Create","create:millstone",1063,"Millstone"
"Create","create:minecart_contraption",1236,"Minecart Contraption"
"Create","create:minecart_coupling",1232,"Minecart Coupling"
"Create","create:mossy_andesite",1336,"Mossy Andesite"
"Create","create:mossy_dark_scoria",1494,"Mossy Dark Scoria"
"Create","create:mossy_diorite",1316,"Mossy Diorite"
"Create","create:mossy_dolomite",1415,"Mossy Dolomite"
"Create","create:mossy_gabbro",1441,"Mossy Gabbro"
"Create","create:mossy_granite",1296,"Mossy Granite"
"Create","create:mossy_limestone",1363,"Mossy Limestone"
"Create","create:mossy_scoria",1468,"Mossy Scoria"
"Create","create:mossy_weathered_limestone",1389,"Mossy Weathered Limestone"
"Create","create:mysterious_cuckoo_clock",1062,"Cuckoo Clock"
"Create","create:natural_scoria",1444,"Natural Scoria"
"Create","create:nixie_tube",1164,"Nixie Tube"
"Create","create:nozzle",1058,"Nozzle"
"Create","create:oak_window",1260,"Oak Window"
"Create","create:oak_window_pane",1269,"Oak Window Pane"
"Create","create:orange_seat",1128,"Orange Seat"
"Create","create:orange_valve_handle",1083,"Orange Valve Handle"
"Create","create:ornate_iron_window",1268,"Ornate Iron Window"
"Create","create:ornate_iron_window_pane",1277,"Ornate Iron Window Pane"
"Create","create:overgrown_andesite",1337,"Overgrown Andesite"
