"Mod name","Registry name","Item ID","Display name"
"Botania","botania:manasteel_nugget",1455,"Manasteel Nugget"
"Botania","botania:manasteel_pick",1536,"Manasteel Pickaxe"
"Botania","botania:manasteel_shears",1541,"Manasteel Shears"
"Botania","botania:manasteel_shovel",1537,"Manasteel Shovel"
"Botania","botania:manasteel_sword",1540,"Manasteel Sword"
"Botania","botania:manaweave_boots",1564,"Manaweave Boots"
"Botania","botania:manaweave_chestplate",1562,"Manaweave Robe Top"
"Botania","botania:manaweave_cloth",1460,"Manaweave Cloth"
"Botania","botania:manaweave_helmet",1561,"Manaweave Cowl"
"Botania","botania:manaweave_leggings",1563,"Manaweave Robe Bottom"
"Botania","botania:marimorphosis",2212,"Marimorphosis"
"Botania","botania:marimorphosis_chibi",2213,"Marimorphosis Petite"
"Botania","botania:medumone",2210,"Medumone"
"Botania","botania:metamorphic_desert_bricks",2070,"Metamorphic Desert Stone Bricks"
"Botania","botania:metamorphic_desert_bricks_slab",2071,"Metamorphic Desert Stone Brick Slab"
"Botania","botania:metamorphic_desert_bricks_stairs",2072,"Metamorphic Desert Stone Brick Stairs"
"Botania","botania:metamorphic_desert_bricks_wall",2073,"Metamorphic Desert Brick Wall"
"Botania","botania:metamorphic_desert_cobblestone",2074,"Metamorphic Desert Cobblestone"
"Botania","botania:metamorphic_desert_cobblestone_slab",2075,"Metamorphic Desert Cobblestone Slab"
"Botania","botania:metamorphic_desert_cobblestone_stairs",2076,"Metamorphic Desert Cobblestone Stairs"
"Botania","botania:metamorphic_desert_cobblestone_wall",2077,"Metamorphic Desert Cobblestone Wall"
"Botania","botania:metamorphic_desert_stone",2067,"Metamorphic Desert Stone"
"Botania","botania:metamorphic_desert_stone_slab",2068,"Metamorphic Desert Stone Slab"
"Botania","botania:metamorphic_desert_stone_stairs",2069,"Metamorphic Desert Stone Stairs"
"Botania","botania:metamorphic_forest_bricks",2010,"Metamorphic Forest Stone Bricks"
"Botania","botania:metamorphic_forest_bricks_slab",2011,"Metamorphic Forest Stone Brick Slab"
"Botania","botania:metamorphic_forest_bricks_stairs",2012,"Metamorphic Forest Stone Brick Stairs"
"Botania","botania:metamorphic_forest_bricks_wall",2013,"Metamorphic Forest Brick Wall"
"Botania","botania:metamorphic_forest_cobblestone",2014,"Metamorphic Forest Cobblestone"
"Botania","botania:metamorphic_forest_cobblestone_slab",2015,"Metamorphic Forest Cobblestone Slab"
"Botania","botania:metamorphic_forest_cobblestone_stairs",2016,"Metamorphic Forest Cobblestone Stairs"
"Botania","botania:metamorphic_forest_cobblestone_wall",2017,"Metamorphic Forest Cobblestone Wall"
"Botania","botania:metamorphic_forest_stone",2007,"Metamorphic Forest Stone"
"Botania","botania:metamorphic_forest_stone_slab",2008,"Metamorphic Forest Stone Slab"
"Botania","botania:metamorphic_forest_stone_stairs",2009,"Metamorphic Forest Stone Stairs"
"Botania","botania:metamorphic_fungal_bricks",2046,"Metamorphic Fungal Stone Bricks"
"Botania","botania:metamorphic_fungal_bricks_slab",2047,"Metamorphic Fungal Stone Brick Slab"
"Botania","botania:metamorphic_fungal_bricks_stairs",2048,"Metamorphic Fungal Stone Brick Stairs"
"Botania","botania:metamorphic_fungal_bricks_wall",2049,"Metamorphic Fungal Brick Wall"
"Botania","botania:metamorphic_fungal_cobblestone",2050,"Metamorphic Fungal Cobblestone"
"Botania","botania:metamorphic_fungal_cobblestone_slab",2051,"Metamorphic Fungal Cobblestone Slab"
"Botania","botania:metamorphic_fungal_cobblestone_stairs",2052,"Metamorphic Fungal Cobblestone Stairs"
"Botania","botania:metamorphic_fungal_cobblestone_wall",2053,"Metamorphic Fungal Cobblestone Wall"
"Botania","botania:metamorphic_fungal_stone",2043,"Metamorphic Fungal Stone"
"Botania","botania:metamorphic_fungal_stone_slab",2044,"Metamorphic Fungal Stone Slab"
"Botania","botania:metamorphic_fungal_stone_stairs",2045,"Metamorphic Fungal Stone Stairs"
"Botania","botania:metamorphic_mesa_bricks",2094,"Metamorphic Mesa Stone Bricks"
"Botania","botania:metamorphic_mesa_bricks_slab",2095,"Metamorphic Mesa Stone Bricks Slab"
"Botania","botania:metamorphic_mesa_bricks_stairs",2096,"Metamorphic Mesa Stone Bricks Stairs"
"Botania","botania:metamorphic_mesa_bricks_wall",2097,"Metamorphic Mesa Brick Wall"
"Botania","botania:metamorphic_mesa_cobblestone",2098,"Metamorphic Mesa Cobblestone"
"Botania","botania:metamorphic_mesa_cobblestone_slab",2099,"Metamorphic Mesa Cobblestone Slab"
"Botania","botania:metamorphic_mesa_cobblestone_stairs",2100,"Metamorphic Mesa Cobblestone Stairs"
"Botania","botania:metamorphic_mesa_cobblestone_wall",2101,"Metamorphic Mesa Cobblestone Wall"
"Botania","botania:metamorphic_mesa_stone",2091,"Metamorphic Mesa Stone"
"Botania","botania:metamorphic_mesa_stone_slab",2092,"Metamorphic Mesa Stone Slab"
"Botania","botania:metamorphic_mesa_stone_stairs",2093,"Metamorphic Mesa Stone Stairs"
"Botania","botania:metamorphic_mountain_bricks",2034,"Metamorphic Mountain Stone Bricks"
"Botania","botania:metamorphic_mountain_bricks_slab",2035,"Metamorphic Mountain Stone Brick Slab"
"Botania","botania:metamorphic_mountain_bricks_stairs",2036,"Metamorphic Mountain Stone Brick Stairs"
"Botania","botania:metamorphic_mountain_bricks_wall",2037,"Metamorphic Mountain Brick Wall"
"Botania","botania:metamorphic_mountain_cobblestone",2038,"Metamorphic Mountain Cobblestone"
"Botania","botania:metamorphic_mountain_cobblestone_slab",2039,"Metamorphic Mountain Cobblestone Slab"
"Botania","botania:metamorphic_mountain_cobblestone_stairs",2040,"Metamorphic Mountain Cobblestone Stairs"
"Botania","botania:metamorphic_mountain_cobblestone_wall",2041,"Metamorphic Mountain Cobblestone Wall"
"Botania","botania:metamorphic_mountain_stone",2031,"Metamorphic Mountain Stone"
"Botania","botania:metamorphic_mountain_stone_slab",2032,"Metamorphic Mountain Stone Slab"
"Botania","botania:metamorphic_mountain_stone_stairs",2033,"Metamorphic Mountain Stone Stairs"
"Botania","botania:metamorphic_plains_bricks",2022,"Metamorphic Plains Stone Bricks"
"Botania","botania:metamorphic_plains_bricks_slab",2023,"Metamorphic Plains Stone Brick Slab"
"Botania","botania:metamorphic_plains_bricks_stairs",2024,"Metamorphic Plains Stone Brick Stairs"
"Botania","botania:metamorphic_plains_bricks_wall",2025,"Metamorphic Plains Brick Wall"
"Botania","botania:metamorphic_plains_cobblestone",2026,"Metamorphic Plains Cobblestone"
"Botania","botania:metamorphic_plains_cobblestone_slab",2027,"Metamorphic Plains Cobblestone Slab"
"Botania","botania:metamorphic_plains_cobblestone_stairs",2028,"Metamorphic Plains Cobblestone Stairs"
"Botania","botania:metamorphic_plains_cobblestone_wall",2029,"Metamorphic Plains Cobblestone Wall"
"Botania","botania:metamorphic_plains_stone",2019,"Metamorphic Plains Stone"
"Botania","botania:metamorphic_plains_stone_slab",2020,"Metamorphic Plains Stone Slab"
"Botania","botania:metamorphic_plains_stone_stairs",2021,"Metamorphic Plains Stone Stairs"
"Botania","botania:metamorphic_swamp_bricks",2058,"Metamorphic Swamp Stone Bricks"
"Botania","botania:metamorphic_swamp_bricks_slab",2059,"Metamorphic Swamp Stone Brick Slab"
"Botania","botania:metamorphic_swamp_bricks_stairs",2060,"Metamorphic Swamp Stone Brick Stairs"
"Botania","botania:metamorphic_swamp_bricks_wall",2061,"Metamorphic Swamp Brick Wall"
"Botania","botania:metamorphic_swamp_cobblestone",2062,"Metamorphic Swamp Cobblestone"
"Botania","botania:metamorphic_swamp_cobblestone_slab",2063,"Metamorphic Swamp Cobblestone Slab"
"Botania","botania:metamorphic_swamp_cobblestone_stairs",2064,"Metamorphic Swamp Cobblestone Stairs"
"Botania","botania:metamorphic_swamp_cobblestone_wall",2065,"Metamorphic Swamp Cobblestone Wall"
"Botania","botania:metamorphic_swamp_stone",2055,"Metamorphic Swamp Stone"
"Botania","botania:metamorphic_swamp_stone_slab",2056,"Metamorphic Swamp Stone Slab"
"Botania","botania:metamorphic_swamp_stone_stairs",2057,"Metamorphic Swamp Stone Stairs"
"Botania","botania:metamorphic_taiga_bricks",2082,"Metamorphic Taiga Stone Bricks"
"Botania","botania:metamorphic_taiga_bricks_slab",2083,"Metamorphic Taiga Stone Brick Slab"
"Botania","botania:metamorphic_taiga_bricks_stairs",2084,"Metamorphic Taiga Stone Brick Stairs"
"Botania","botania:metamorphic_taiga_bricks_wall",2085,"Metamorphic Taiga Brick Wall"
"Botania","botania:metamorphic_taiga_cobblestone",2086,"Metamorphic Taiga Cobblestone"
"Botania","botania:metamorphic_taiga_cobblestone_slab",2087,"Metamorphic Taiga Cobblestone Slab"
"Botania","botania:metamorphic_taiga_cobblestone_stairs",2088,"Metamorphic Taiga Cobblestone Stairs"
"Botania","botania:metamorphic_taiga_cobblestone_wall",2089,"Metamorphic Taiga Cobblestone Wall"
"Botania","botania:metamorphic_taiga_stone",2079,"Metamorphic Taiga Stone"
"Botania","botania:metamorphic_taiga_stone_slab",2080,"Metamorphic Taiga Stone Slab"
"Botania","botania:metamorphic_taiga_stone_stairs",2081,"Metamorphic Taiga Stone Stairs"
"Botania","botania:mining_ring",1604,"Ring of the Mantle"
"Botania","botania:missile_rod",1531,"Rod of the Unstable Reservoir"
"Botania","botania:monocle",1621,"Manaseer Monocle"
"Botania","botania:mossy_dreamwood_planks",1830,"Mossy Dreamwood Planks"
"Botania","botania:mossy_livingrock_bricks",1821,"Mossy Livingrock Brick"
"Botania","botania:mossy_livingrock_bricks_slab",1963,"Mossy Livingrock Brick Slab"
"Botania","botania:mossy_livingrock_bricks_stairs",1962,"Mossy Livingrock Brick Stairs"
"Botania","botania:mossy_livingrock_bricks_wall",1964,"Mossy Livingrock Brick Wall"
"Botania","botania:mossy_livingwood_planks",1824,"Mossy Livingwood Planks"
"Botania","botania:munchdew",2140,"Munchdew"
"Botania","botania:mutated_grass",1945,"Mutated Grass"
"Botania","botania:mutated_seeds",1518,"Mutated Pasture Seeds"
"Botania","botania:mycelium_seeds",1512,"Infestation Spores"
"Botania","botania:narslimmus",2148,"Narslimmus"
"Botania","botania:natura_pylon",1858,"Natura Pylon"
"Botania","botania:nightshade_motif",1947,"Nightshade Motif"
"Botania","botania:obedience_stick",1421,"Floral Obedience Stick"
"Botania","botania:odin_ring",1661,"Ring of Odin"
"Botania","botania:open_bucket",1580,"Extrapolated Bucket"
"Botania","botania:open_crate",1876,"Open Crate"
"Botania","botania:orange_double_flower",1792,"Tall Mystical Orange Flower"
"Botania","botania:orange_floating_flower",1744,"Floating Orange Flower"
"Botania","botania:orange_mushroom",1776,"Orange Shimmering Mushroom"
"Botania","botania:orange_mystical_flower",1712,"Mystical Orange Flower"
"Botania","botania:orange_petal",1425,"Mystical Orange Petal"
"Botania","botania:orange_petal_block",1760,"Orange Petal Block"
"Botania","botania:orange_shiny_flower",1728,"Glimmering Orange Flower"
"Botania","botania:orechid",2172,"Orechid"
"Botania","botania:orechid_ignem",2224,"Orechid Ignem"
"Botania","botania:overgrowth_seed",1642,"Overgrowth Seed"
"Botania","botania:pattern_1_1",1647,"Crafting Pattern #1: 1x1"
"Botania","botania:pattern_1_2",1649,"Crafting Pattern #3: 1x2"
"Botania","botania:pattern_1_3",1651,"Crafting Pattern #5: 1x3"
"Botania","botania:pattern_2_1",1650,"Crafting Pattern #4: 2x1"
"Botania","botania:pattern_2_2",1648,"Crafting Pattern #2: 2x2"
"Botania","botania:pattern_2_3",1653,"Crafting Pattern #7: 2x3"
"Botania","botania:pattern_3_1",1652,"Crafting Pattern #6: 3x1"
"Botania","botania:pattern_3_2",1654,"Crafting Pattern #8: 3x2"
"Botania","botania:pattern_donut",1655,"Crafting Pattern #9: Donut"
"Botania","botania:pattern_framed_dreamwood",1832,"Pattern Framed Dreamwood"
"Botania","botania:pattern_framed_livingwood",1826,"Pattern Framed Livingwood"
"Botania","botania:pebble",1459,"Pebble"
"Botania","botania:pestle_and_mortar",1422,"Pestle and Mortar"
"Botania","botania:phantom_ink",1643,"Phantom Ink"
"Botania","botania:pink_double_flower",1797,"Tall Mystical Pink Flower"
"Botania","botania:pink_floating_flower",1749,"Floating Pink Flower"
"Botania","botania:pink_mushroom",1781,"Pink Shimmering Mushroom"
"Botania","botania:pink_mystical_flower",1717,"Mystical Pink Flower"
"Botania","botania:pink_petal",1430,"Mystical Pink Petal"
"Botania","botania:pink_petal_block",1765,"Pink Petal Block"
"Botania","botania:pink_shiny_flower",1733,"Glimmering Pink Flower"
"Botania","botania:pinkinator",1671,"The Pinkinator"
"Botania","botania:piston_relay",1863,"Force Relay"
"Botania","botania:pixie_dust",1448,"Pixie Dust"
"Botania","botania:pixie_ring",1605,"Great Fairy Ring"
"Botania","botania:placeholder",1646,"Crafting Placeholder"
"Botania","botania:podzol_seeds",1511,"Boreal Seeds"
"Botania","botania:pollidisiac",2196,"Pollidisiac"
"Botania","botania:pool_minecart",1644,"Minecart with Mana Pool"
"Botania","botania:prism",1871,"Mana Prism"
"Botania","botania:pump",1872,"Mana Pump"
"Botania","botania:pure_daisy",2128,"Pure Daisy"
"Botania","botania:purple_double_flower",1801,"Tall Mystical Purple Flower"
"Botania","botania:purple_floating_flower",1753,"Floating Purple Flower"
"Botania","botania:purple_mushroom",1785,"Purple Shimmering Mushroom"
"Botania","botania:purple_mystical_flower",1721,"Mystical Purple Flower"
"Botania","botania:purple_petal",1434,"Mystical Purple Petal"
"Botania","botania:purple_petal_block",1769,"Purple Petal Block"
"Botania","botania:purple_shiny_flower",1737,"Glimmering Purple Flower"
"Botania","botania:quartz_blaze",1464,"Blaze Quartz"
"Botania","botania:quartz_dark",1462,"Smokey Quartz"
"Botania","botania:quartz_elven",1467,"Elven Quartz"
"Botania","botania:quartz_lavender",1465,"Lavender Quartz"
"Botania","botania:quartz_mana",1463,"Mana Quartz"
"Botania","botania:quartz_red",1466,"Redquartz"
"Botania","botania:quartz_sunny",1468,"Sunny Quartz"
"Botania","botania:rafflowsia",2154,"Rafflowsia"
"Botania","botania:rainbow_rod",1529,"Rod of the Bifrost"
"Botania","botania:rannuncarpus",2190,"Rannuncarpus"
"Botania","botania:rannuncarpus_chibi",2191,"Rannuncarpus Petite"
"Botania","botania:reach_ring",1606,"Ring of Far Reach"
"Botania","botania:record_gaia_1",1663,"Scathed Music Disc"
"Botania","botania:record_gaia_2",1664,"Scathed Music Disc"
"Botania","botania:red_double_flower",1805,"Tall Mystical Red Flower"
"Botania","botania:red_floating_flower",1757,"Floating Red Flower"
"Botania","botania:red_mushroom",1789,"Red Shimmering Mushroom"
"Botania","botania:red_mystical_flower",1725,"Mystical Red Flower"
"Botania","botania:red_pavement",2107,"Red Portuguese Pavement"
"Botania","botania:red_pavement_slab",2113,"Red Portuguese Pavement Slab"
"Botania","botania:red_pavement_stairs",2119,"Red Portuguese Pavement Stairs"
"Botania","botania:red_petal",1438,"Mystical Red Petal"
"Botania","botania:red_petal_block",1773,"Red Petal Block"
"Botania","botania:red_quartz",1992,"Block of Redquartz"
"Botania","botania:red_quartz_pillar",1993,"Pillar Redquartz Block"
"Botania","botania:red_quartz_slab",1995,"Redquartz Slab"
"Botania","botania:red_quartz_stairs",1996,"Redquartz Stairs"
"Botania","botania:red_shiny_flower",1741,"Glimmering Red Flower"
"Botania","botania:red_string",1450,"Red String"
"Botania","botania:red_string_comparator",1887,"Red Stringed Comparator"
"Botania","botania:red_string_container",1884,"Red Stringed Container"
"Botania","botania:red_string_dispenser",1885,"Red Stringed Dispenser"
"Botania","botania:red_string_fertilizer",1886,"Red Stringed Nutrifier"
"Botania","botania:red_string_interceptor",1889,"Red Stringed Interceptor"
"Botania","botania:red_string_relay",1888,"Red Stringed Spoofer"
"Botania","botania:redstone_root",1446,"Redstone Root"
"Botania","botania:redstone_spreader",1835,"Pulse Mana Spreader"
"Botania","botania:root",1914,"Living Root"
"Botania","botania:rosa_arcana",2138,"Rosa Arcana"
"Botania","botania:rune_air",1497,"Rune of Air"
"Botania","botania:rune_autumn",1500,"Rune of Autumn"
"Botania","botania:rune_earth",1496,"Rune of Earth"
"Botania","botania:rune_envy",1508,"Rune of Envy"
"Botania","botania:rune_fire",1495,"Rune of Fire"
"Botania","botania:rune_gluttony",1504,"Rune of Gluttony"
"Botania","botania:rune_greed",1505,"Rune of Greed"
"Botania","botania:rune_lust",1503,"Rune of Lust"
"Botania","botania:rune_mana",1502,"Rune of Mana"
"Botania","botania:rune_pride",1509,"Rune of Pride"
"Botania","botania:rune_sloth",1506,"Rune of Sloth"
"Botania","botania:rune_spring",1498,"Rune of Spring"
"Botania","botania:rune_summer",1499,"Rune of Summer"
"Botania","botania:rune_water",1494,"Rune of Water"
"Botania","botania:rune_winter",1501,"Rune of Winter"
"Botania","botania:rune_wrath",1507,"Rune of Wrath"
"Botania","botania:runic_altar",1852,"Runic Altar"
"Botania","botania:scorched_grass",1943,"Scorched Grass"
"Botania","botania:scorched_seeds",1516,"Scorched Pasture Seeds"
"Botania","botania:sextant",1592,"Worldshaper's Sextant"
"Botania","botania:shimmerrock",1938,"Shimmerrock"
"Botania","botania:shimmerrock_slab",2121,"Shimmerrock Slab"
"Botania","botania:shimmerrock_stairs",2122,"Shimmerrock Stairs"
"Botania","botania:shimmerwood_planks",1939,"Shimmerwood Planks"
"Botania","botania:shimmerwood_planks_slab",2123,"Shimmerwood Plank Slab"
"Botania","botania:shimmerwood_planks_stairs",2124,"Shimmerwood Plank Stairs"
"Botania","botania:shulk_me_not",2156,"Shulk Me Not"
"Botania","botania:skydirt_rod",1520,"Rod of the Highlands"
"Botania","botania:slime_bottle",1591,"Slime in a Bottle"
"Botania","botania:slingshot",1579,"Livingwood Slingshot"
"Botania","botania:smelt_rod",1527,"Rod of the Molten Core"
"Botania","botania:solegnolia",2220,"Solegnolia"
"Botania","botania:solegnolia_chibi",2221,"Solegnolia Petite"
"Botania","botania:spark",1632,"Spark"
"Botania","botania:spark_changer",1873,"Spark Tinkerer"
"Botania","botania:spark_upgrade_dispersive",1633,"Spark Augment: Dispersive"
"Botania","botania:spark_upgrade_dominant",1634,"Spark Augment: Dominant"
"Botania","botania:spark_upgrade_isolated",1636,"Spark Augment: Isolated"
"Botania","botania:spark_upgrade_recessive",1635,"Spark Augment: Recessive"
"Botania","botania:spawner_claw",1869,"Life Imbuer"
"Botania","botania:spawner_mover",1581,"Life Aggregator"
"Botania","botania:spectral_platform",1880,"Spectral Platform"
"Botania","botania:spectranthemum",2208,"Spectranthemum"
"Botania","botania:spectrolus",2150,"Spectrolus"
"Botania","botania:speed_up_belt",1609,"Planestrider's Sash"
"Botania","botania:spell_cloth",1585,"Spellbinding Cloth"
"Botania","botania:star_sword",1559,"Starcaller"
"Botania","botania:starfield",1919,"Starfield Creator"
"Botania","botania:sunny_quartz",2002,"Block of Sunny Quartz"
"Botania","botania:sunny_quartz_pillar",2003,"Pillar Sunny Quartz Block"
"Botania","botania:sunny_quartz_slab",2005,"Sunny Quartz Slab"
"Botania","botania:sunny_quartz_stairs",2006,"Sunny Quartz Stairs"
"Botania","botania:super_cloud_pendant",1615,"Nimbus Amulet"
"Botania","botania:super_lava_pendant",1613,"Crimson Pendant"
"Botania","botania:super_travel_belt",1608,"Globetrotter's Sash"
"Botania","botania:swap_ring",1602,"Ring of Correction"
"Botania","botania:tangleberrie",2186,"Tangleberrie"
"Botania","botania:temperance_stone",1588,"Stone of Temperance"
"Botania","botania:terra_axe",1557,"Terra Truncator"
"Botania","botania:terra_pick",1556,"Terra Shatterer"
"Botania","botania:terra_plate",1855,"Terrestrial Agglomeration Plate"
"Botania","botania:terra_sword",1558,"Terra Blade"
"Botania","botania:terraform_rod",1521,"Rod of the Terra Firma"
"Botania","botania:terrasteel_block",1845,"Block of Terrasteel"
"Botania","botania:terrasteel_boots",1555,"Terrasteel Boots"
"Botania","botania:terrasteel_chestplate",1553,"Terrasteel Chestplate"
"Botania","botania:terrasteel_helmet",1552,"Terrasteel Helmet"
"Botania","botania:terrasteel_ingot",1444,"Terrasteel Ingot"
"Botania","botania:terrasteel_leggings",1554,"Terrasteel Leggings"
"Botania","botania:terrasteel_nugget",1456,"Terrasteel Nugget"
"Botania","botania:teru_teru_bozu",1912,"Teru Teru Bozu"
"Botania","botania:thermalily",2136,"Thermalily"
"Botania","botania:third_eye",1620,"Third Eye"
"Botania","botania:thor_ring",1660,"Ring of Thor"
"Botania","botania:thorn_chakram",1569,"Thorn Chakram"
"Botania","botania:thunder_sword",1560,"Thundercaller"
"Botania","botania:tigerseye",2168,"Tigerseye"
"Botania","botania:tiny_planet",1622,"Tiny Planet"
"Botania","botania:tiny_planet_block",1865,"Tiny Planet"
"Botania","botania:tiny_potato",1882,"Tiny Potato"
"Botania","botania:toggle_light_relay",1908,"Toggle Luminizer"
"Botania","botania:tornado_rod",1524,"Rod of the Skies"
"Botania","botania:travel_belt",1607,"Soujourner's Sash"
"Botania","botania:turntable",1864,"Spreader Turntable"
"Botania","botania:twig_wand",1420,"Wand of the Forest"
"Botania","botania:unholy_cloak",1617,"Cloak of Sin"
"Botania","botania:vial",1672,"Managlass Vial"
"Botania","botania:vinculotus",2206,"Vinculotus"
"Botania","botania:vine_ball",1578,"Vine Ball"
"Botania","botania:virus_necrodermal",1630,"Necrodermal Virus"
"Botania","botania:virus_nullodermal",1631,"Nullodermal Virus"
"Botania","botania:vivid_grass",1942,"Vivid Grass"
"Botania","botania:vivid_seeds",1515,"Vivid Pasture Seeds"
"Botania","botania:water_bowl",1589,"Bowl of Water"
"Botania","botania:water_ring",1601,"Ring of Chordata"
"Botania","botania:water_rod",1523,"Rod of the Seas"
"Botania","botania:white_double_flower",1791,"Tall Mystical White Flower"
"Botania","botania:white_floating_flower",1743,"Floating White Flower"
"Botania","botania:white_mushroom",1775,"White Shimmering Mushroom"
"Botania","botania:white_mystical_flower",1711,"Mystical White Flower"
"Botania","botania:white_pavement",2103,"White Portuguese Pavement"
"Botania","botania:white_pavement_slab",2109,"White Portuguese Pavement Slab"
"Botania","botania:white_pavement_stairs",2115,"White Portuguese Pavement Stairs"
"Botania","botania:white_petal",1424,"Mystical White Petal"
"Botania","botania:white_petal_block",1759,"White Petal Block"
"Botania","botania:white_shiny_flower",1727,"Glimmering White Flower"
"Botania","botania:world_seed",1641,"World Seed"
"Botania","botania:yellow_double_flower",1795,"Tall Mystical Yellow Flower"
"Botania","botania:yellow_floating_flower",1747,"Floating Yellow Flower"
"Botania","botania:yellow_mushroom",1779,"Yellow Shimmering Mushroom"
"Botania","botania:yellow_mystical_flower",1715,"Mystical Yellow Flower"
"Botania","botania:yellow_pavement",2106,"Yellow Portuguese Pavement"
"Botania","botania:yellow_pavement_slab",2112,"Yellow Portuguese Pavement Slab"
"Botania","botania:yellow_pavement_stairs",2118,"Yellow Portuguese Pavement Stairs"
"Botania","botania:yellow_petal",1428,"Mystical Yellow Petal"
"Botania","botania:yellow_petal_block",1763,"Yellow Petal Block"
"Botania","botania:yellow_shiny_flower",1731,"Glimmering Yellow Flower"
"Bountiful","bountiful:bounty",2756,"Bounty"
"Bountiful","bountiful:bountyboard",2757,"Bounty Board"
"Bountiful","bountiful:decree",2758,"Decree"
"CoFH Core","cofh_core:ectoplasm",2759,"Ectoplasm"
"Create","create:acacia_window",2454,"Acacia Window"
"Create","create:acacia_window_pane",2463,"Acacia Window Pane"
"Create","create:adjustable_chain_gearshift",2244,"Adjustable Chain Gearshift"
"Create","create:adjustable_crate",2352,"Adjustable Crate"
"Create","create:adjustable_pulse_repeater",2359,"Adjustable Pulse Repeater"
"Create","create:adjustable_repeater",2358,"Adjustable Repeater"
"Create","create:analog_lever",2356,"Analog Lever"
"Create","create:andesite_alloy",2388,"Andesite Alloy"
"Create","create:andesite_bricks",2512,"Andesite Bricks"
"Create","create:andesite_bricks_slab",2514,"Andesite Bricks Slab"
"Create","create:andesite_bricks_stairs",2513,"Andesite Bricks Stairs"
"Create","create:andesite_bricks_wall",2515,"Andesite Bricks Wall"
"Create","create:andesite_casing",2335,"Andesite Casing"
"Create","create:andesite_cobblestone",2508,"Andesite Cobblestone"
"Create","create:andesite_cobblestone_slab",2510,"Andesite Cobblestone Slab"
"Create","create:andesite_cobblestone_stairs",2509,"Andesite Cobblestone Stairs"
"Create","create:andesite_cobblestone_wall",2511,"Andesite Cobblestone Wall"
"Create","create:andesite_encased_shaft",2238,"Andesite Encased Shaft"
"Create","create:andesite_funnel",2346,"Andesite Funnel"
"Create","create:andesite_pillar",2520,"Andesite Pillar"
"Create","create:andesite_tunnel",2348,"Andesite Tunnel"
"Create","create:attribute_filter",2430,"Attribute Filter"
"Create","create:bar_of_chocolate",2383,"Bar of Chocolate"
"Create","create:basin",2257,"Basin"
"Create","create:belt_connector",2417,"Mechanical Belt"
"Create","create:birch_window",2452,"Birch Window"
"Create","create:birch_window_pane",2461,"Birch Window Pane"
"Create","create:black_seat",2332,"Black Seat"
"Create","create:black_valve_handle",2287,"Black Valve Handle"
"Create","create:blaze_burner",2258,"Blaze Burner"
"Create","create:blaze_cake",2382,"Blaze Cake"
"Create","create:blaze_cake_base",2381,"Blaze Cake Base"
"Create","create:blue_seat",2328,"Blue Seat"
"Create","create:blue_valve_handle",2283,"Blue Valve Handle"
"Create","create:brass_block",2368,"Block of Brass"
"Create","create:brass_casing",2336,"Brass Casing"
"Create","create:brass_encased_shaft",2239,"Brass Encased Shaft"
"Create","create:brass_funnel",2347,"Brass Funnel"
"Create","create:brass_hand",2377,"Brass Hand"
"Create","create:brass_ingot",2391,"Brass Ingot"
"Create","create:brass_nugget",2397,"Brass Nugget"
"Create","create:brass_sheet",2399,"Brass Sheet"
"Create","create:brass_tunnel",2349,"Brass Tunnel"
"Create","create:brown_seat",2329,"Brown Seat"
"Create","create:brown_valve_handle",2284,"Brown Valve Handle"
"Create","create:builders_tea",2387,"Builder's Tea"
"Create","create:cart_assembler",2303,"Cart Assembler"
"Create","create:chest_minecart_contraption",2428,"Minecart Contraption"
"Create","create:chiseled_dark_scoria",2683,"Chiseled Dark Scoria"
"Create","create:chiseled_dolomite",2604,"Chiseled Dolomite"
"Create","create:chiseled_gabbro",2630,"Chiseled Gabbro"
"Create","create:chiseled_limestone",2552,"Chiseled Limestone"
"Create","create:chiseled_scoria",2657,"Chiseled Scoria"
"Create","create:chiseled_weathered_limestone",2578,"Chiseled Weathered Limestone"
"Create","create:chocolate_bucket",2441,"Chocolate Bucket"
"Create","create:chocolate_glazed_berries",2385,"Chocolate Glazed Berries"
"Create","create:chromatic_compound",2392,"Chromatic Compound"
"Create","create:chute",2261,"Chute"
"Create","create:cinder_flour",2371,"Cinder Flour"
"Create","create:clockwork_bearing",2301,"Clockwork Bearing"
"Create","create:clutch",2241,"Clutch"
"Create","create:cogwheel",2236,"Cogwheel"
"Create","create:content_observer",2350,"Content Observer"
"Create","create:controller_rail",2305,"Controller Rail"
"Create","create:copper_block",2364,"Block of Copper"
"Create","create:copper_casing",2337,"Copper Casing"
"Create","create:copper_ingot",2389,"Copper Ingot"
"Create","create:copper_nugget",2395,"Copper Nugget"
"Create","create:copper_ore",2362,"Copper Ore"
"Create","create:copper_sheet",2398,"Copper Sheet"
"Create","create:copper_shingles",2365,"Copper Shingles"
"Create","create:copper_tiles",2366,"Copper Tiles"
"Create","create:copper_valve_handle",2271,"Copper Valve Handle"
"Create","create:crafter_slot_cover",2378,"Crafter Slot Cover"
"Create","create:creative_crate",2353,"Creative Crate"
"Create","create:creative_fluid_tank",2289,"Creative Fluid Tank"
"Create","create:creative_motor",2245,"Creative Motor"
"Create","create:crimson_window",2456,"Crimson Window"
"Create","create:crimson_window_pane",2465,"Crimson Window Pane"
"Create","create:crushed_aluminum_ore",2414,"Crushed Aluminum Ore"
